vo,route_id,F_Class,Urban_Type,Fd_Aid_Rd,Control,Num_Lanes,Opp_Lanes,Surface_Tp,Surface_Wd,Shldr_Rt_W,Shldr_Rt_T,Shldr_Lt_W,Shldr_Lt_T,Shldr_UL_W,Shldr_UL_T,Med_Width,Med_Type,Curb,Lt_Sidewlk,Rt_Sidewlk,Terrain,Toll_Road,City,County,AADT,AADT_Year,Length
12160,L010671 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.0619186
12161,L010672 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.3082236
12162,L010673 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,98,3,,,0.2051881
12163,L010673 NB,0,5,0,,0,0,,,,,,,,,,,,,,,,98,3,,,0.0772178
12164,L010673A NB,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0365486
12165,L010674 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,98,3,,,0.282352
12166,L010675 NB,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,98,3,,,0.1281964
12167,L010676 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.0425121
12168,L010677 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.164031
12169,L010678 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.0286517
12170,L010679 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,98,3,,,0.0787745
12171,L010680 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.0508111
12172,L010681 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.1474609
12173,L010682 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,98,3,,,0.0808754
12174,L010683 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,108,15,,,0.0561485
12175,L010684 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,108,15,,,0.0331678
12176,L010685 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0871832
12177,L010686 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.3197752
12178,L010687 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0474647
12179,L010688 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.675531
12180,L010688 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.077621
12181,L010688 NB,0,5,0,,2,0,,,,,,,,,,,,,,,,112,13,,,0.0027318
12182,L010688 NB,,,0,,,,,,,,,,,,,,,,,,,,,,,5.40E-06
12183,L010689 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.3927781
12184,L010690 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.8850335
12185,L010691 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.1832052
12186,L010692 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.1015003
12187,L010693 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.2968196
12188,L010694 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,112,13,,,0.0650811
12189,L010695 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0639312
12190,L010696 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.8717891
12191,L010697 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.726099
12192,L010698 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.1023264
12193,L010699 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.2254815
12194,L010700 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.056985
12195,L010701 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.025289
12196,L010702 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.2330952
12197,L010703 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0545592
12198,L010704 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0592513
12199,L010705 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.2561031
12200,L010706 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0981234
12201,L010707 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.0641141
12202,L010708 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0411331
12203,L010708 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.122404
12204,L010709 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.1369471
12205,L010710 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0735264
12206,L010711 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.1715199
12207,L010712 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0833302
12208,L010713 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,112,13,,,0.0884757
12209,L010714 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.1672711
12210,L010715 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0865169
12211,L010716 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,112,13,,,0.3042415
12212,L010717 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.112729
12213,L010718 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.2530218
12214,L010719 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.3413576
12215,L010720 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.2031487
12216,L010721 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,112,13,,,0.0627308
12217,L010722 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,112,13,,,0.2225428
12218,L010723 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.6070143
12219,L010724 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.2688972
12220,L010725 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1433308
12221,L010726 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1059573
12222,L010726 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0158738
12223,L010726 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1260126
12224,L010727 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1102571
12225,L010728 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0483455
12226,L010728 NB,,,0,,2,0,,,,,,,,,,,,,,,,,,,,0.0181165
12227,L010729 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0705005
12228,L010729 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0368443
12229,L010730 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0502007
12230,L010731 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0508243
12231,L010732 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2214965
12232,L010733 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1491957
12233,L010734 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.9070024
12234,L010735 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2880982
12235,L010735 NB,0,5,0,,,,,,,,,,,,,,,,,,,113,3,,,0.0411649
12236,L010735 NB,0,5,0,,,,,,,,,,,,,,,,,,,,,,,0.0470437
12237,L010736 SB,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751021
12238,L010736 SB,,,,,,,,,,,,,,,,,,,,,,,,,,0.0164887
12239,L010736 SB,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192142
12240,L010737 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2920873
12241,L010738 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,5,,2,,113,3,,,0.0047616
12242,L010738 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1261543
12243,L010738 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,5,,2,,113,3,,,0.1438038
12244,L010738 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,5,2,,113,3,,,0.1926733
12245,L010738 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0355039
12246,L010739 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.107406
12247,L010740 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1854477
12248,L010741 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,5,2,,113,3,,,0.0618873
12249,L010742 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,5,,3,,113,3,,,0.049263
12250,L010743 NB,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0776848
12251,L010744 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0304034
12252,L010744 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0294487
12253,L010745 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0676678
12254,L010746 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0630298
12255,L010747 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0504368
12256,L010748 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,1.195563
12257,L010749 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0897986
12258,L010750 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0386153
12259,L010750 EB,0,4,0,,2,0,,,,,,,,,,,,,,,,113,3,,,0.0351364
12260,L010750 EB,0,4,0,,2,0,,,,,,,,,,,,,,,,113,3,,,0.0329983
12261,L010750 EB,0,4,0,,2,0,,,,,,,,,,,,,,,,113,3,,,0.0341124
12262,L010751 SB,,,,,,,,,,,,,,,,,,,,,,,,,,0.1299411
12263,L010751 SB,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219064
12264,L010751 SB,,,,,,,,,,,,,,,,,,,,,,,,,,0.022373
12265,L010752 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0558951
12266,L010753 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.3914471
12267,L010754 NB,0,5,,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2002176
12268,L010754 NB,0,5,,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0122719
12269,L010754 SB,0,5,,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0118492
12270,L010755 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1548504
12271,L010756 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.4178203
12272,L010757 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.7814399
12273,L010758 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0973246
12274,L010759 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0941695
12275,L010760 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0953045
12276,L010761 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0930608
12277,L010762 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0927506
12278,L010763 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.4682985
12279,L010764 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0193275
12280,L010765 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1628229
12281,L010766 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0592382
12282,L010767 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2628765
12283,L010768 EB,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0153
12284,L010768 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0578006
12285,L010768 WB,,,,,1,1,,,,,,,,,,,,,,,,,,,,0.0155166
12286,L010769 EB,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.019702
12287,L010769 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.101903
12288,L010769 WB,,,,,1,1,,,,,,,,,,,,,,,,,,,,0.0178996
12289,L010770 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0520405
12290,L010771 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0300359
12291,L010771 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,6,6,1,,113,3,,,0.0860762
12292,L010772 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,6,,1,,113,3,,,0.0392425
12293,L010773 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1756973
12294,L010774 EB,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0148421
12295,L010774 EB,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0152369
12296,L010775 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0092338
12297,L010775 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0229254
12298,L010776 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1050107
12299,L010777 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1404251
12300,L010778 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0852977
12301,L010779 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2142431
12302,L010780 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.096064
12303,L010781 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0471467
12304,L010782 NB,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0157043
12305,L010783 NB,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0131644
12306,L010784 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1411124
12307,L010785 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0588251
12308,L010786 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0976754
12309,L010787 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0951663
12310,L010788 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.5348365
12311,L010789 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1613243
12312,L010790 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1118382
12313,L010791 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1419308
12314,L010792 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1168624
12315,L010793 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0438551
12316,L010794 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0775774
12317,L010795 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1623298
12318,L010796 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1168674
12319,L010797 WB,,,,,,,,,,,,,,,,,,,,,,286,17,,,0.1965056
12320,L010797 WB,,,,,,,,,,,,,,,,,,,,,,286,17,,,0.2635822
12321,L010797 WB,,,,,,,,,,,,,,,,,,,,,,286,17,,,0.181946
12322,L010798 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0332505
12323,L010799 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1141809
12324,L010800 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1150428
12325,L010801 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0545556
12326,L010802 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0559196
12327,L010803 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.054281
12328,L010804 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0413093
12329,L010805 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0412646
12330,L010806 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1089871
12331,L010807 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0390516
12332,L010808 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0303765
12333,L010809 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0834084
12334,L010810 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0234119
12335,L010811 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0615187
12336,L010812 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1024915
12337,L010813 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0306321
12338,L010813 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0451775
12339,L010814 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0169196
12340,L010815 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.034267
12341,L010816 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0280665
12342,L010817 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0656073
12343,L010818 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.090229
12344,L010819 EB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0244042
12345,L010820 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0273754
12346,L010821 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.046715
12347,L010822 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0253506
12348,L010823 NB,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0705077
12349,L010824 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1006396
12350,L010824 EB,0,5,0,,2,0,,,,,,,,,,,,,,,,113,3,,,0.0465298
12351,L010824 EB,,,0,,2,0,,,,,,,,,,,,,,,,,,,,0.0680367
12352,L010825 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0714476
12353,L010826 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0452873
12354,L010827 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1198203
12355,L010828 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.0818432
12356,L010829 SB,,,,,,,,,,,,,,,,,,,,,,286,17,,,0.1640858
12357,L010829 SB,,,,,,,,,,,,,,,,,,,,,,286,17,,,0.0291787
12358,L010829 SB,,,,,,,,,,,,,,,,,,,,,,286,17,,,0.0328742
12359,L010830 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,1.0757561
12360,L010832 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.150336
12361,L010832 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0536608
12362,L010833 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1605264
12363,L010833 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2343345
12364,L010834 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1332341
12365,L010835 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.3090202
12366,L010837 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1174298
12367,L010838 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.135817
12368,L010839 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.1031494
12369,L010839 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1775818
12370,L010840 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0878816
12371,L010841 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.1961157
12372,L010842 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0947548
12373,L010843 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0777568
12374,L010844 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0258052
12375,L010845 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0247739
12376,L010846 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2957216
12377,L010847 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.3632009
12378,L010848 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0528436
12379,L010849 EB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0619008
12380,L010850 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0172399
12381,L010850 NB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.0394401
12382,L010851 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.3690445
12383,L010852 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,1.0328491
12384,L010853 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0822652
12385,L010854 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.0487934
12386,L010855 NB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.2400099
12387,L010856 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,113,3,,,0.3158764
12388,L010857 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,113,3,,,0.058862
12389,L010858 EB,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,113,3,,,0.2755063
